Objects
300
,,Global Angle Robot_1:Robot_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
11245,0,0.030029,0.020971,3.036338,-892.672424,-320.018433,166.481323
11246,0,0.029092,0.021186,3.036164,-892.785522,-320.606781,166.479660
11247,0,0.028075,0.021789,3.035936,-892.901917,-321.227570,166.506134
11248,0,0.027804,0.021961,3.036062,-892.997925,-321.826569,166.507263
11249,0,0.024481,0.022064,3.035977,-893.081665,-322.429810,166.515167
11250,0,0.023899,0.021808,3.036042,-893.161560,-322.994446,166.525360
11251,0,0.054345,0.021342,3.033468,-893.091675,-322.883301,165.674957
11252,0,0.023901,0.021425,3.035428,-893.320923,-324.133423,166.573685
11253,0,0.023747,0.020609,3.035279,-893.416138,-324.707214,166.574631
11254,0,0.023599,0.020885,3.035437,-893.494324,-325.285431,166.537170
11255,0,0.023784,0.021179,3.035610,-893.598755,-325.825073,166.472519
11256,0,0.023505,0.021782,3.035890,-893.681458,-326.418884,166.467758
11257,0,0.024563,0.022072,3.035796,-893.782227,-327.034546,166.492798
11258,0,0.026984,0.022177,3.035986,-893.864136,-327.649200,166.508575
11259,0,0.026983,0.021653,3.036202,-893.963440,-328.230804,166.518768
11260,0,0.027992,0.021373,3.036408,-894.092407,-328.770081,166.474182
11261,0,0.027984,0.021191,3.036532,-894.203613,-329.382935,166.494888
11262,0,0.028888,0.021736,3.036415,-894.315002,-329.997162,166.523117
11263,0,0.029425,0.021424,3.036330,-894.443298,-330.586517,166.512390
11264,0,0.029429,0.022206,3.036263,-894.528076,-331.140564,166.498962
11265,0,0.029492,0.022326,3.036043,-894.613403,-331.787994,166.532578
11266,0,0.028875,0.022677,3.035613,-894.688660,-332.370087,166.472961
11267,0,0.029359,0.022715,3.034817,-894.788574,-333.003021,166.466370
11268,0,0.061715,0.022764,3.031731,-894.694519,-332.869507,165.534302
11269,0,0.029908,0.023133,3.034040,-894.924072,-334.132813,166.426193
11270,0,0.028950,0.023411,3.033753,-894.972839,-334.659943,166.372879
11271,0,0.028464,0.023741,3.033648,-895.033691,-335.259064,166.451874
11272,0,0.027957,0.023674,3.033796,-895.095520,-335.769012,166.449295
11273,0,0.027906,0.024089,3.033791,-895.145203,-336.305420,166.471237
11274,0,0.029068,0.023746,3.033618,-895.220398,-336.846069,166.471909
11275,0,0.030253,0.023762,3.033757,-895.294373,-337.478516,166.495590
11276,0,0.031974,0.023871,3.033801,-895.398071,-338.031525,166.499573
11277,0,0.032726,0.023922,3.034439,-895.443054,-338.563629,166.456131
11278,0,0.033246,0.023840,3.034589,-895.515442,-339.142487,166.460739
11279,0,0.033637,0.023316,3.034732,-895.601807,-339.784943,166.518021
11280,0,0.033966,0.023543,3.034405,-895.694397,-340.370453,166.555969
11281,0,0.033103,0.023847,3.034434,-895.784790,-340.950043,166.575363
11282,0,0.032373,0.024079,3.034862,-895.896545,-341.492035,166.524185
11283,0,0.031332,0.024635,3.035100,-895.982727,-342.127228,166.522308
11284,0,0.031054,0.024928,3.035070,-896.088257,-342.709991,166.495926
11285,0,0.030956,0.024493,3.034769,-896.180298,-343.312042,166.508698
11286,0,0.030951,0.023819,3.034209,-896.251587,-343.951019,166.517899
11287,0,0.031666,0.023042,3.033936,-896.336548,-344.528870,166.504745
11288,0,0.032278,0.023509,3.033693,-896.438965,-345.122589,166.515213
11289,0,0.030398,0.023745,3.033575,-896.546082,-345.761200,166.540985
11290,0,0.029688,0.024499,3.033773,-896.633850,-346.351654,166.520935
11291,0,0.030211,0.024373,3.033396,-896.735718,-346.979095,166.561951
11292,0,0.030810,0.024429,3.033391,-896.822021,-347.572540,166.567566
11293,0,0.031265,0.023799,3.033241,-896.915222,-348.152557,166.584473
11294,0,0.030970,0.022827,3.033500,-897.028137,-348.737152,166.538666
11295,0,0.032133,0.022132,3.033440,-897.135620,-349.281586,166.513901
11296,0,0.031862,0.022435,3.033470,-897.244995,-349.863922,166.545212
11297,0,0.033290,0.023069,3.033468,-897.331177,-350.437531,166.525238
11298,0,0.033562,0.023623,3.033411,-897.424622,-350.999207,166.546600
11299,0,0.033820,0.024201,3.033170,-897.483826,-351.560669,166.542831
11300,0,0.032411,0.024990,3.032828,-897.563232,-352.163330,166.551270
11301,0,0.031615,0.025044,3.032668,-897.635132,-352.722260,166.552734
11302,0,0.031073,0.024773,3.032587,-897.699768,-353.290253,166.531601
11303,0,0.059829,0.024639,3.030069,-897.639893,-353.339600,165.772812
11304,0,0.031476,0.025240,3.032927,-897.857544,-354.427643,166.551804
11305,0,0.030118,0.025632,3.033273,-897.929382,-354.955109,166.537643
11306,0,0.030254,0.025780,3.033363,-897.999268,-355.526794,166.586227
11307,0,0.030930,0.025910,3.033477,-898.087402,-356.102844,166.607697
11308,0,0.031925,0.025771,3.033549,-898.155334,-356.698090,166.650482
11309,0,0.031974,0.025710,3.033751,-898.254517,-357.284821,166.660629
11310,0,0.032654,0.026011,3.034162,-898.324402,-357.850464,166.635666
11311,0,0.034180,0.025482,3.034286,-898.405029,-358.454010,166.652451
11312,0,0.032547,0.025064,3.034585,-898.513977,-359.049622,166.658127
11313,0,0.033046,0.024030,3.034559,-898.609131,-359.658783,166.688782
11314,0,0.032088,0.024105,3.034340,-898.718994,-360.226746,166.691910
11315,0,0.031604,0.024130,3.034541,-898.827148,-360.842224,166.677582
11316,0,0.030743,0.024693,3.034652,-898.940369,-361.403168,166.646118
11317,0,0.030943,0.025390,3.034565,-899.055054,-362.034607,166.646088
11318,0,0.029899,0.025735,3.034749,-899.183899,-362.657471,166.630280
11319,0,0.030827,0.025404,3.034434,-899.306824,-363.330872,166.693802
11320,0,0.031480,0.025006,3.034234,-899.419434,-363.896637,166.688599
11321,0,0.032621,0.024426,3.033947,-899.550720,-364.447479,166.673965
11322,0,0.033412,0.024315,3.033735,-899.684021,-365.025818,166.681488
11323,0,0.033400,0.024603,3.033484,-899.827026,-365.608673,166.726395
11324,0,0.033006,0.025259,3.033441,-899.935425,-366.155090,166.714890
11325,0,0.032710,0.025241,3.033185,-900.020996,-366.807770,166.781860
11326,0,0.031768,0.025244,3.032831,-900.117065,-367.341736,166.735382
11327,0,0.030950,0.025044,3.032413,-900.237061,-367.972565,166.768829
11328,0,0.030737,0.024874,3.032354,-900.345764,-368.506683,166.738190
11329,0,0.029558,0.025102,3.032157,-900.458618,-369.157776,166.804474
11330,0,0.029817,0.025610,3.032212,-900.564087,-369.700592,166.823990
11331,0,0.031095,0.026380,3.031771,-900.638062,-370.193298,166.773880
11332,0,0.029373,0.026548,3.031568,-900.722961,-370.742035,166.801422
11333,0,0.030051,0.026535,3.031037,-900.782898,-371.262146,166.765945
11334,0,0.029027,0.026620,3.031168,-900.838684,-371.822388,166.780472
11335,0,0.027502,0.026997,3.030886,-900.913452,-372.424835,166.794724
11336,0,0.027450,0.027442,3.030624,-900.953125,-373.004913,166.825623
11337,0,0.027274,0.027661,3.030649,-901.032837,-373.529297,166.810074
11338,0,0.027898,0.027791,3.031050,-901.084229,-374.026978,166.787384
11339,0,0.027892,0.027990,3.031158,-901.163635,-374.547821,166.774872
11340,0,0.027964,0.027849,3.031432,-901.228943,-375.137146,166.839264
11341,0,0.028251,0.027783,3.031806,-901.289246,-375.632935,166.786438
11342,0,0.029223,0.027730,3.031662,-901.356628,-376.299500,166.863007
11343,0,0.028678,0.028338,3.032110,-901.416321,-376.907990,166.826797
11344,0,0.027071,0.023637,3.032166,-901.517883,-378.020020,166.831650
11345,0,0.030789,0.028593,3.032763,-901.552124,-378.114166,166.793167
11346,0,0.031366,0.027724,3.032977,-901.616028,-378.729126,166.797195
11347,0,0.029797,0.027326,3.033280,-901.682739,-379.398987,166.824188
11348,0,0.029470,0.026977,3.033839,-901.767578,-379.997772,166.822632
11349,0,0.029134,0.027387,3.033782,-901.846863,-380.597076,166.832077
11350,0,0.029201,0.027221,3.033983,-901.943787,-381.197327,166.803406
11351,0,0.029916,0.027596,3.034152,-902.037170,-381.777252,166.748459
11352,0,0.029926,0.027903,3.034308,-902.143066,-382.422211,166.754410
11353,0,0.029910,0.027559,3.033994,-902.227844,-383.077362,166.793137
11354,0,0.064581,0.025624,3.030720,-902.161987,-382.931183,165.842636
11355,0,0.033263,0.025428,3.033033,-902.413147,-384.256165,166.792816
11356,0,0.033507,0.025122,3.032642,-902.497375,-384.832306,166.791138
11357,0,0.032875,0.025679,3.032958,-902.585449,-385.492218,166.866196
11358,0,0.033377,0.025876,3.032944,-902.704529,-386.085297,166.862808
11359,0,0.033224,0.025963,3.032747,-902.787109,-386.748840,166.877258
11360,0,0.029579,0.020421,3.031722,-902.902649,-387.895020,166.891129
11361,0,0.032057,0.025192,3.032312,-902.941956,-387.921234,166.805389
11362,0,0.031666,0.025228,3.032512,-903.049438,-388.612701,166.882294
11363,0,0.032178,0.025045,3.032132,-903.163574,-389.249878,166.917465
11364,0,0.033082,0.025163,3.032204,-903.252869,-389.806122,166.919006
11365,0,0.034903,0.025115,3.031904,-903.337158,-390.352905,166.916656
11366,0,0.034253,0.024858,3.032151,-903.424561,-390.948120,166.910095
11367,0,0.034320,0.024545,3.032470,-903.483337,-391.475769,166.875107
11368,0,0.032732,0.024803,3.032765,-903.563721,-392.053925,166.870941
11369,0,0.031847,0.024999,3.032691,-903.641724,-392.743042,166.915588
11370,0,0.031599,0.025584,3.033094,-903.701843,-393.295166,166.892899
11371,0,0.032834,0.025272,3.032747,-903.765564,-393.843231,166.875214
11372,0,0.033650,0.025497,3.033121,-903.841370,-394.394562,166.884201
11373,0,0.034081,0.025661,3.033040,-903.925415,-394.947937,166.911819
11374,0,0.034313,0.025323,3.033409,-903.988342,-395.545837,166.912231
11375,0,0.034946,0.024851,3.033220,-904.081665,-396.141602,166.934128
11376,0,0.035620,0.025391,3.033255,-904.170227,-396.688019,166.897781
11377,0,0.035622,0.026028,3.033467,-904.238342,-397.290497,166.843201
11378,0,0.034691,0.026323,3.033535,-904.341003,-397.851044,166.806061
11379,0,0.034129,0.026790,3.033844,-904.418274,-398.461700,166.835983
11380,0,0.033179,0.026436,3.033867,-904.514282,-399.100769,166.911560
11381,0,0.031805,0.026304,3.033804,-904.612610,-399.726227,166.991241
11382,0,0.032825,0.026395,3.033632,-904.705383,-400.274933,166.996277
11383,0,0.032450,0.027028,3.033786,-904.809265,-400.851166,167.000366
11384,0,0.032167,0.026608,3.033885,-904.902954,-401.398621,167.009567
11385,0,0.031835,0.026891,3.034013,-905.019104,-401.929230,166.970566
11386,0,0.033337,0.026938,3.033689,-905.125061,-402.571625,167.002502
11387,0,0.033401,0.026440,3.033472,-905.214722,-403.149200,166.979507
11388,0,0.033807,0.025905,3.033599,-905.307922,-403.697296,166.961563
11389,0,0.033605,0.026050,3.033180,-905.410706,-404.336914,167.012283
11390,0,0.032039,0.026677,3.033256,-905.506042,-404.938446,167.015610
11391,0,0.032294,0.026782,3.033090,-905.612183,-405.536499,167.003036
11392,0,0.032499,0.027155,3.032449,-905.724670,-406.138733,167.018082
11393,0,0.029070,0.022282,3.031506,-905.847900,-407.327362,167.128464
11394,0,0.031441,0.027169,3.031939,-905.905273,-407.354370,167.011627
11395,0,0.031549,0.027206,3.031353,-906.004272,-407.869568,166.996094
11396,0,0.030152,0.027036,3.031187,-906.115234,-408.519073,167.026611
11397,0,0.031020,0.026994,3.031099,-906.234436,-409.136200,167.108856
11398,0,0.032582,0.027611,3.030736,-906.304382,-409.668243,167.116852
11399,0,0.033591,0.027275,3.030577,-906.374268,-410.192596,167.103943
11400,0,0.034031,0.027641,3.030483,-906.465332,-410.777649,167.133545
11401,0,0.032453,0.027257,3.030566,-906.530212,-411.299469,167.099319
11402,0,0.032857,0.027232,3.030251,-906.610657,-411.873810,167.087967
11403,0,0.031928,0.027308,3.030122,-906.705200,-412.489746,167.082153
11404,0,0.032027,0.027901,3.030255,-906.786743,-413.024994,167.071564
11405,0,0.032988,0.028257,3.030443,-906.873718,-413.554993,167.041916
11406,0,0.032913,0.028235,3.030715,-906.955200,-414.107574,167.041626
11407,0,0.034349,0.028477,3.030881,-907.038208,-414.665466,167.043976
11408,0,0.034827,0.027927,3.030629,-907.127808,-415.284515,167.063034
11409,0,0.035555,0.027933,3.030940,-907.238098,-415.939545,167.118912
11410,0,0.032692,0.023289,3.030344,-907.342346,-417.121155,167.260010
11411,0,0.035042,0.027930,3.031817,-907.382141,-417.141327,167.124298
11412,0,0.034373,0.028538,3.032065,-907.488953,-417.736938,167.124100
11413,0,0.033530,0.027892,3.032320,-907.600098,-418.430023,167.184692
11414,0,0.032841,0.027345,3.032308,-907.703369,-419.061493,167.208801
11415,0,0.033224,0.027408,3.032537,-907.800598,-419.602112,167.190094
11416,0,0.033522,0.026893,3.032247,-907.888000,-420.172241,167.176147
11417,0,0.033216,0.026552,3.032358,-907.999634,-420.775269,167.145584
11418,0,0.033015,0.026726,3.032230,-908.102905,-421.386322,167.154541
11419,0,0.032750,0.026379,3.032598,-908.199829,-421.996643,167.095490
11420,0,0.032037,0.026283,3.032730,-908.294312,-422.609344,167.059753
11421,0,0.031841,0.025771,3.032594,-908.411499,-423.210571,167.035019
11422,0,0.030285,0.025448,3.032682,-908.513916,-423.825409,167.011444
11423,0,0.031718,0.025560,3.032655,-908.644836,-424.449585,167.035736
11424,0,0.032546,0.026069,3.032587,-908.758301,-425.029510,167.018173
11425,0,0.032800,0.026181,3.032204,-908.876770,-425.700104,167.071289
11426,0,0.029071,0.021554,3.030975,-909.032166,-426.891357,167.177856
11427,0,0.030635,0.026227,3.031770,-909.091248,-426.897888,167.081512
11428,0,0.030753,0.026060,3.031110,-909.183899,-427.574921,167.165878
11429,0,0.030267,0.026174,3.031040,-909.279907,-428.164520,167.140244
11430,0,0.031489,0.026130,3.030969,-909.375061,-428.793213,167.178314
11431,0,0.031783,0.026541,3.030629,-909.460083,-429.311005,167.150620
11432,0,0.032997,0.026485,3.030635,-909.538513,-429.852905,167.112000
11433,0,0.031682,0.026271,3.030488,-909.628052,-430.430054,167.104355
11434,0,0.031344,0.026210,3.030275,-909.715881,-431.027191,167.149094
11435,0,0.030967,0.026526,3.030095,-909.786194,-431.632507,167.152878
11436,0,0.031024,0.026995,3.030012,-909.871643,-432.223663,167.174484
11437,0,0.031064,0.027482,3.030172,-909.950562,-432.780609,167.127625
11438,0,0.031521,0.027545,3.030169,-910.004578,-433.300507,167.104218
11439,0,0.032928,0.027904,3.030040,-910.110535,-433.885223,167.130478
11440,0,0.034469,0.027466,3.029953,-910.194336,-434.489319,167.132126
11441,0,0.036047,0.026993,3.029845,-910.276978,-435.065918,167.134552
11442,0,0.035492,0.027172,3.030144,-910.354675,-435.702423,167.186661
11443,0,0.036061,0.027487,3.030184,-910.431763,-436.269257,167.155975
11444,0,0.035236,0.027815,3.030621,-910.527344,-436.838531,167.175003
11445,0,0.035345,0.027888,3.030639,-910.635193,-437.457947,167.195068
11446,0,0.034012,0.027622,3.030758,-910.743286,-438.070313,167.197678
11447,0,0.064090,0.027165,3.028239,-910.717957,-438.059692,166.354721
11448,0,0.035800,0.027452,3.030453,-910.950256,-439.240295,167.187744
11449,0,0.034833,0.027773,3.030407,-911.054504,-439.850311,167.194229
11450,0,0.034818,0.027769,3.030284,-911.153198,-440.440216,167.152267
11451,0,0.035939,0.028025,3.030285,-911.268860,-441.081268,167.135773
11452,0,0.035542,0.027598,3.030002,-911.378723,-441.678802,167.076767
11453,0,0.034866,0.027119,3.029672,-911.491272,-442.254578,167.033112
11454,0,0.033597,0.026797,3.030038,-911.562866,-442.913025,167.033981
11455,0,0.033107,0.027716,3.030047,-911.642212,-443.500977,167.004044
11456,0,0.031809,0.027858,3.029903,-911.742981,-444.128143,166.993683
11457,0,0.031105,0.027359,3.029419,-911.839111,-444.835388,167.070908
11458,0,0.030828,0.027043,3.029255,-911.912842,-445.445282,167.090698
11459,0,0.030422,0.026154,3.029299,-911.993164,-446.061462,167.125305
11460,0,0.030601,0.025423,3.029403,-912.067810,-446.663208,167.131058
11461,0,0.030973,0.025287,3.029444,-912.177856,-447.391174,167.248260
11462,0,0.032093,0.024874,3.029808,-912.284668,-447.982513,167.221191
11463,0,0.033134,0.024813,3.030013,-912.376648,-448.557159,167.176239
11464,0,0.033194,0.025328,3.030153,-912.474915,-449.132263,167.139648
11465,0,0.032885,0.025193,3.030438,-912.562195,-449.756866,167.165649
11466,0,0.032826,0.025011,3.030064,-912.642456,-450.358368,167.188049
11467,0,0.032899,0.024884,3.029817,-912.703125,-450.978058,167.188034
11468,0,0.033437,0.025133,3.029650,-912.758545,-451.557007,167.191330
11469,0,0.034853,0.024855,3.029420,-912.820435,-452.103973,167.157104
11470,0,0.035586,0.025044,3.029128,-912.902344,-452.647400,167.102829
11471,0,0.035853,0.025023,3.029127,-912.974426,-453.227417,167.095261
11472,0,0.037188,0.025301,3.028994,-913.065491,-453.815125,167.111572
11473,0,0.037348,0.025216,3.029215,-913.138062,-454.449158,167.147949
11474,0,0.037956,0.024902,3.029044,-913.227356,-455.005981,167.169495
11475,0,0.037758,0.025508,3.029451,-913.333862,-455.582367,167.176285
11476,0,0.038147,0.025616,3.029625,-913.435120,-456.177856,167.182953
11477,0,0.038016,0.025803,3.029043,-913.575684,-456.862854,167.258698
11478,0,0.039072,0.025673,3.028929,-913.689392,-457.461090,167.267487
11479,0,0.070499,0.024818,3.026176,-913.623413,-457.394775,166.388214
11480,0,0.040944,0.025832,3.028740,-913.872009,-458.618896,167.259506
11481,0,0.040555,0.026119,3.028618,-913.958008,-459.225250,167.245544
11482,0,0.040543,0.026237,3.028764,-914.066162,-459.777710,167.137924
11483,0,0.037681,0.026171,3.028676,-914.189514,-460.411865,167.130646
11484,0,0.037754,0.026204,3.028585,-914.282349,-461.008057,167.062805
11485,0,0.037265,0.025951,3.028514,-914.350647,-461.572876,167.046616
11486,0,0.036129,0.025811,3.028492,-914.410156,-462.090607,166.983871
11487,0,0.036328,0.026571,3.028432,-914.530701,-462.701538,166.958786
11488,0,0.036790,0.026939,3.028590,-914.630859,-463.301514,166.951431
11489,0,0.035945,0.027134,3.028559,-914.751282,-463.931274,166.987656
11490,0,0.035664,0.026593,3.029125,-914.841736,-464.556335,167.039307
11491,0,0.035253,0.026527,3.029340,-914.960449,-465.109680,167.060715
11492,0,0.034148,0.026207,3.030021,-915.047974,-465.711639,167.133011
11493,0,0.033775,0.026317,3.030452,-915.168457,-466.314178,167.151321
11494,0,0.034551,0.026157,3.030442,-915.279358,-466.966278,167.194305
11495,0,0.065081,0.025741,3.028371,-915.267090,-466.884521,166.317856
11496,0,0.034325,0.026290,3.031110,-915.544861,-468.032928,167.115677
11497,0,0.033527,0.026649,3.030778,-915.646729,-468.688141,167.167999
11498,0,0.031798,0.026529,3.031011,-915.740051,-469.234894,167.169540
11499,0,0.030949,0.026571,3.030768,-915.818909,-469.787109,167.181183
11500,0,0.030328,0.026649,3.030418,-915.925842,-470.407623,167.248093
11501,0,0.030378,0.026855,3.030222,-916.016907,-470.956024,167.189651
11502,0,0.029886,0.026107,3.030008,-916.121948,-471.501953,167.127289
11503,0,0.029674,0.026307,3.030199,-916.223694,-472.040619,167.104797
11504,0,0.030504,0.026762,3.030006,-916.312378,-472.699341,167.191345
11505,0,0.029507,0.026491,3.030113,-916.407959,-473.335999,167.239777
11506,0,0.029419,0.026458,3.029825,-916.512878,-473.928589,167.234695
11507,0,0.028995,0.026335,3.029976,-916.645203,-474.525940,167.247879
11508,0,0.029375,0.026818,3.030061,-916.791138,-475.051544,167.212036
11509,0,0.029366,0.026580,3.030369,-916.916870,-475.651154,167.227798
11510,0,0.031088,0.026660,3.030054,-917.027832,-476.291534,167.298264
11511,0,0.031374,0.025674,3.029576,-917.137695,-476.889709,167.320038
